НТД.ID,НТД_1.ID,Дата_регистрации,Корреспондент,Часть_проекта,Ndog,Наименование документа,krat_neim,Obekt,Блок,Стадия_проекта,NAME,Шифр (обозначение документа),Инв_№разраб_пр
4193,4194,08.10.1992,,Т,,Химводоотчистка. Реконструкция известкового хозяйства.,ХЦ,ОВК,1,Р,Чертеж,210006.2242428.00001.470.ВП.01,129083т
4193,4195,08.10.1992,,Т,,Химводоотчистка. Реконструкция известкового хозяйства.,ХЦ,ОВК,1,Р,Смета,№03-67Р.1/1в,
4193,4195,08.10.1992,,Т,,Химводоотчистка. Реконструкция известкового хозяйства.,ОППР,ОВК,1,Р,Смета,№03-67Р.1/1в,
4196,4197,08.10.1992,,,,Безнасосный слив сепарата из СС СПП в конденсатор. Ряды зажимов,ОППР,ТО,1,Р,Чертеж,ГАН-0489/АСУ,
4196,4198,08.10.1992,,,,Безнасосный слив сепарата из СС СПП в конденсатор. Ряды зажимов,ОППР,ТО,1,Р,Смета,№2-10Р.1-54/1кк-А,
4199,4200,08.10.1992,,Э,,Электронагреватели компенсатора объема. Установка контакторов. Вторичные соединения,ЭЦ,РО,1,Р,Чертеж,210006.0470325.40001.470.ЭВ.01,128178э
4199,4201,08.10.1992,,Э,,Электронагреватели компенсатора объема. Установка контакторов. Вторичные соединения,ЭЦ,РО,1,Р,Смета,№10Р.1-9оэ,
4202,4203,08.10.1992,,К,,Химводоотчистка. Реконструкция известкового хозяйства. Задание заводу на изготовление зборок задвижек,ЦТАИ,ОВК,1,Р,Чертеж,210006.0701935.0000.004.АТНО.000000.ДО,128541к
4204,4205,08.10.1992,,ВК,,"Установка сухотрубов с отметкой 0,00 на отметку +15,00",ОППР,ТО,1,Р,Чертеж,,ГАН-4260/ВК
4204,4205,08.10.1992,,ВК,,"Установка сухотрубов с отметкой 0,00 на отметку +15,00",ТЦ,ТО,1,Р,Чертеж,,ГАН-4260/ВК
4204,4205,08.10.1992,,ВК,,"Установка сухотрубов с отметкой 0,00 на отметку +15,00",,ТО,1,Р,Чертеж,,ГАН-4260/ВК
4204,4206,08.10.1992,,ВК,,"Установка сухотрубов с отметкой 0,00 на отметку +15,00",,ТО,1,Р,Смета,№10.1р/ГРП-5г,
4204,4206,08.10.1992,,ВК,,"Установка сухотрубов с отметкой 0,00 на отметку +15,00",ТЦ,ТО,1,Р,Смета,№10.1р/ГРП-5г,
4204,4206,08.10.1992,,ВК,,"Установка сухотрубов с отметкой 0,00 на отметку +15,00",ОППР,ТО,1,Р,Смета,№10.1р/ГРП-5г,
4207,4208,08.10.1992,,Э,,Установка контакторов в целях электронагревателей компенсатора объема,ЭЦ,РО,1,Р,Чертеж,210006.0468523.40001.470.ЭТ.01,128193э
4207,4209,08.10.1992,,Э,,Установка контакторов в целях электронагревателей компенсатора объема,ЭЦ,РО,1,Р,Смета,№10.Р.1-87э,
4210,4211,08.10.1992,,С,,Противодымная защита лестничных клеток,,РО,1,Р,Чертеж,210006.0416841.40001.570.КМ.09,128318с
4210,4212,08.10.1992,,С,,Противодымная защита лестничных клеток,,РО,1,Р,Смета,№10.Р1-88с,
4213,4214,08.10.1992,,Т,,Замена компрессоров 402ВП-41220 на компрессора 2МВЧ-8/401УХЛЧ,ЭРП,АКС,1,Р,Чертеж,ГАН-4296/ТМО,
4213,4214,08.10.1992,,Т,,Замена компрессоров 402ВП-41220 на компрессора 2МВЧ-8/401УХЛЧ,ЭЦ,АКС,1,Р,Чертеж,ГАН-4296/ТМО,
4213,4215,08.10.1992,,Т,,Замена компрессоров 402ВП-41220 на компрессора 2МВЧ-8/401УХЛЧ,ЭРП,АКС,1,Р,Смета,№73/32-ГРП3т,
4213,4215,08.10.1992,,Т,,Замена компрессоров 402ВП-41220 на компрессора 2МВЧ-8/401УХЛЧ,ЭЦ,АКС,1,Р,Смета,№73/32-ГРП3т,
4216,4217,09.10.1992,,Т,,Трубопроводы очистки технологических сдувок с отм.19.200 до венттрубы,РЦ,РО,1,Р,Чертеж,210006.0446827.40001.400.ТМ00,128163т
4216,4218,09.10.1992,,Т,,Трубопроводы очистки технологических сдувок с отм.19.200 до венттрубы,,РО,1,Р,Смета,№10А.1-55т(92),
4219,4220,09.10.1992,,Э,,Оптимизация работы АСР конденсатного тракта,,ТО,1,Р,Чертеж,ГАН-0434/АСУ,
4219,4221,09.10.1992,,Э,,Оптимизация работы АСР конденсатного тракта,,ТО,1,Р,Смета,№10.1р/ГРП6э,
4219,4222,09.10.1992,,Э,,Оптимизация работы АСР конденсатного тракта,,ТО,1,Р,Смета,№2-10.1Р-47кк,
4227,4228,09.10.1992,,,,Трубопроводы подпитки ІІ контура. Трубопроволы обвязки насосов Д320-50,ХЦ,ОВК,1,Р,Чертеж,ГАН-4278/ТМО,
4227,4229,09.10.1992,,,,Трубопроводы подпитки ІІ контура. Трубопроволы обвязки насосов Д320-50,ХЦ,ОВК,1,Р,Смета,№67А1/ГРП-1т,
4230,4231,09.10.1992,,К,,Выполнение дренажей острого пара.АСУ ТП,ЦТАИ,ТО,1,Р,Чертеж,210006.0458136.00001.470.АЭ22,128504к
4232,4233,21.10.1992,,,,Мазутохозяйство ПРК. Средства измерений и технологической сигнализации,,,1,Р,Чертеж,ГАН-0514/АСУ,
4234,4235,02.11.1992,,Т,,Химводоотчиска. Реконструкция известкового хозяйства. Трубопроводы,ХЦ,ОВК,1,Р,Чертеж,210006.2242428.00001.470.ВП.02,129098т
4234,4235,02.11.1992,,Т,,Химводоотчиска. Реконструкция известкового хозяйства. Трубопроводы,ОППР,ОВК,1,Р,Чертеж,210006.2242428.00001.470.ВП.02,129098т
4234,4236,02.11.1992,,Т,,Химводоотчиска. Реконструкция известкового хозяйства. Трубопроводы,ОППР,ОВК,1,Р,Смета,№03-67Р.1/2в,
4234,4236,02.11.1992,,Т,,Химводоотчиска. Реконструкция известкового хозяйства. Трубопроводы,ХЦ,ОВК,1,Р,Смета,№03-67Р.1/2в,
4234,4237,02.11.1992,,Т,,Химводоотчиска. Реконструкция известкового хозяйства. Трубопроводы,ОППР,ОВК,1,Р,Смета,№03Р.1/3в,
4234,4237,02.11.1992,,Т,,Химводоотчиска. Реконструкция известкового хозяйства. Трубопроводы,ХЦ,ОВК,1,Р,Смета,№03Р.1/3в,
4238,4239,02.11.1992,,С,,Химводоотчиска. Известковое хозяйство,ОППР,ОВК,1,Р,Чертеж,210006.0701242.00001.470.КЖ.01,129086с
4238,4239,02.11.1992,,С,,Химводоотчиска. Известковое хозяйство,ХЦ,ОВК,1,Р,Чертеж,210006.0701242.00001.470.КЖ.01,129086с
4238,4240,02.11.1992,,С,,Химводоотчиска. Известковое хозяйство,ХЦ,ОВК,1,Р,Смета,№67Р1/3с,
4238,4240,02.11.1992,,С,,Химводоотчиска. Известковое хозяйство,ОППР,ОВК,1,Р,Смета,№67Р1/3с,
4241,4242,02.11.1992,,К,,Повышение надежности схем АВР шкафов ввода питания РТ30.. АСУТП,ЦТАИ,ТО,1,Р,Чертеж,210006.0455036.00001.470.АЭ27,129141к
4241,4243,02.11.1992,,К,,Повышение надежности схем АВР шкафов ввода питания РТ30.. АСУТП,ЦТАИ,ТО,1,Р,Смета,№2-10.Р1-52к,
4245,4247,02.11.1992,,,,Азотно-кислородная станция 2АК-0.135. Фундаменты компрессоров І и ІІ контуров,ЭРП,АКС,1,Р,Чертеж,ГАН-4288/СО,
4248,4249,02.11.1992,,Э,,Установочные чертежи электрооборудования,ЭЦ,РО,1,Р,Чертеж,210006.0468523.40001.470.ЭТ.01,129084э
4248,4250,02.11.1992,,Э,,Установочные чертежи электрооборудования,ЭЦ,РО,1,Р,Смета,№10Р.1-91э,
4251,4252,02.11.1992,,Т,,Химводоотчистка. Реконструкция известкового хозяйства. КИП и А. Журнал контрольных кабелей,ЦТАИ,ОВК,1,Р,Чертеж,210006.0701935.00001.400.АТ.03,129114т
4251,4252,02.11.1992,,Т,,Химводоотчистка. Реконструкция известкового хозяйства. КИП и А. Журнал контрольных кабелей,ХЦ,ОВК,1,Р,Чертеж,210006.0701935.00001.400.АТ.03,129114т
4251,4253,02.11.1992,,Т,,Химводоотчистка. Реконструкция известкового хозяйства. КИП и А. Журнал контрольных кабелей,ЦТАИ,ОВК,1,Р,Смета,№3-67.Р-4к,
4251,4253,02.11.1992,,Т,,Химводоотчистка. Реконструкция известкового хозяйства. КИП и А. Журнал контрольных кабелей,ХЦ,ОВК,1,Р,Смета,№3-67.Р-4к,
4254,4255,02.11.1992,,К,,Повышение надежности схем АВР шкафов ввода питания РТ30. АСУТП,ЦТАИ,РО,1,Р,Чертеж,210006.0460125.40001.471.ЭВ.02,129130к
